address,초등학교,중학교,고등학교,학원,유치원 및 어린이집,병의원 및 약국,보건소,응급의료기관시설,백화점,대형마트,복합쇼핑센터,시장,헬스장,수영장,체육관,공원,영화관,카페,도서관,놀이터,경로당,사회복지관,등산로,산책로,미세먼지,범죄안전등급,경찰관서,여성안심지킴이집
경기도 안성시 일죽면 장암리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,하,0,중,중,0,0
경기도 안성시 일죽면 화봉리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,중,중,0,0
경기도 안성시 죽산면 죽산리,하,하,중,중,중,중,상,0,0,0,0,0,0,0,0,0,0,상,중,하,최상,0,하,0,중,중,중,하
경기도 안성시 죽산면 매산리,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,하,0,0,상,0,하,0,중,중,0,0
경기도 안성시 죽산면 장원리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,하,0,0,상,0,하,0,중,중,0,0
경기도 안성시 죽산면 두현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,중,중,0,0
경기도 안성시 죽산면 장능리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,중,중,0,0
경기도 안성시 죽산면 장계리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,중,중,0,0
경기도 안성시 죽산면 용설리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,하,0,중,중,0,0
경기도 안성시 죽산면 칠장리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,중,중,0,0
경기도 안성시 죽산면 당목리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,중,중,0,0
경기도 안성시 죽산면 두교리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,중,중,0,0
경기도 안성시 삼죽면 내장리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,0,0,중,중,0,0
경기도 안성시 삼죽면 율곡리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,중,중,0,0
경기도 안성시 삼죽면 용월리,0,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,0,0,중,중,0,하
경기도 안성시 삼죽면 덕산리,0,0,0,0,하,0,0,0,0,0,0,0,하,0,0,0,0,하,0,0,상,0,0,0,중,중,0,0
경기도 안성시 삼죽면 배태리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,중,중,0,0
경기도 안성시 삼죽면 내강리,0,0,0,하,0,0,상,0,0,0,0,0,0,0,0,0,0,중,중,0,중,0,0,0,중,중,0,0
경기도 안성시 삼죽면 진촌리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,0,0,중,중,0,0
경기도 안성시 삼죽면 미장리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,중,중,0,0
경기도 안성시 삼죽면 마전리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,중,중,0,0
경기도 안성시 삼죽면 기솔리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,중,중,0,0
경기도 안성시 고삼면 쌍지리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,하,0,중,중,0,0
경기도 안성시 고삼면 신창리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,하,0,중,중,0,0
경기도 안성시 고삼면 대갈리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,중,중,0,0
경기도 안성시 고삼면 가유리,0,0,0,0,하,하,상,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,하,0,중,중,0,0
경기도 안성시 고삼면 삼은리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,하,0,중,중,0,0
경기도 안성시 고삼면 봉산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,중,중,0,0
경기도 안성시 고삼면 월향리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,중,중,0,0
경기도 김포시 북변동,중,중,중,최상,상,상,0,0,0,0,0,0,중,0,0,상,0,최상,중,상,최상,0,0,0,하,최상,0,상
경기도 김포시 걸포동,하,0,0,상,최상,상,0,중,0,중,0,0,중,0,0,최상,중,상,0,하,상,0,0,0,하,최상,0,상
경기도 김포시 운양동,중,하,상,최상,최상,상,0,0,0,0,0,0,최상,상,0,최상,중,최상,0,상,최상,0,0,0,하,최상,0,상
경기도 김포시 장기동,상,최상,중,최상,최상,최상,0,중,0,중,0,0,최상,상,0,최상,0,최상,중,최상,최상,0,0,0,하,최상,중,최상
경기도 김포시 감정동,0,0,0,상,상,상,0,0,0,중,0,0,하,0,0,상,0,최상,0,상,최상,0,0,0,하,최상,0,중
경기도 김포시 사우동,0,0,0,최상,상,최상,상,0,0,0,0,0,하,0,0,상,중,최상,0,상,최상,중,0,0,하,최상,중,최상
경기도 김포시 풍무동,상,중,중,최상,최상,최상,0,0,0,상,0,0,상,중,0,상,중,최상,중,최상,최상,0,하,0,하,최상,중,최상
경기도 김포시 마산동,하,하,중,상,최상,상,0,0,0,0,0,0,하,0,0,최상,0,최상,0,상,최상,0,중,0,하,최상,중,하
경기도 김포시 구래동,중,하,0,최상,최상,최상,0,0,0,중,0,0,하,상,0,중,중,최상,0,0,최상,0,하,0,하,최상,0,중
경기도 김포시 통진읍 도사리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,최상,0,하,0,하,최상,0,중
경기도 김포시 통진읍 마송리,중,중,상,중,상,상,상,0,0,0,0,0,하,0,0,상,0,최상,0,상,최상,0,하,0,하,최상,중,상
경기도 김포시 통진읍 서암리,중,0,0,중,상,중,0,0,0,0,0,0,0,0,0,하,0,상,중,하,상,0,하,0,하,최상,0,중
경기도 김포시 통진읍 수참리,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,하,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 통진읍 가현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,상,0,하,0,하,최상,0,0
경기도 김포시 통진읍 동을산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 통진읍 귀전리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 통진읍 고정리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 통진읍 옹정리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 고촌읍 향산리,하,하,0,하,상,0,0,0,0,0,0,0,0,0,0,상,0,하,0,중,0,0,0,0,하,최상,0,0
경기도 김포시 고촌읍 풍곡리,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,상,0,0,0,하,최상,0,하
경기도 김포시 고촌읍 태리,0,0,0,하,하,0,0,0,0,0,0,0,0,0,0,0,0,하,0,하,상,0,0,0,하,최상,0,0
경기도 김포시 고촌읍 신곡리,상,중,0,최상,상,상,상,0,0,0,0,0,중,0,0,최상,0,최상,중,상,최상,0,0,0,하,최상,중,최상
경기도 김포시 고촌읍 전호리,0,0,0,0,0,0,0,0,0,0,상,0,0,0,0,상,0,상,0,0,중,0,0,0,하,최상,중,하
경기도 김포시 양촌읍 양곡리,중,중,중,상,최상,상,상,0,0,0,0,0,0,0,0,상,0,최상,중,상,최상,0,중,0,하,최상,중,최상
경기도 김포시 양촌읍 누산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,중,0,하,최상,0,하
경기도 김포시 양촌읍 석모리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,상,0,중,0,하,최상,0,0
경기도 김포시 양촌읍 구래리,0,0,0,하,하,하,0,0,0,0,0,0,0,0,0,하,0,중,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 양촌읍 대포리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,0,중,0,중,0,하,최상,0,0
경기도 김포시 양촌읍 학운리,하,0,0,중,중,중,상,0,0,0,0,0,0,0,0,최상,0,상,0,상,최상,0,중,0,하,최상,0,상
경기도 김포시 양촌읍 유현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,중,0,하,최상,0,0
경기도 김포시 양촌읍 흥신리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,하,최상,0,0
경기도 김포시 대곶면 대능리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,하,0,하,최상,0,0
경기도 김포시 대곶면 대벽리,0,0,0,0,하,0,상,0,0,0,0,0,0,0,0,중,0,0,0,0,상,0,하,0,하,최상,0,0
경기도 김포시 대곶면 약암리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 대곶면 상마리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,하,0,하,최상,0,0
경기도 김포시 대곶면 율생리,하,하,0,하,중,중,상,0,0,0,0,0,0,0,0,하,0,상,0,0,상,0,하,0,하,최상,중,하
경기도 김포시 대곶면 초원지리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 대곶면 거물대리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 대곶면 오니산리,0,0,0,하,중,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,하,0,하,최상,0,0
경기도 김포시 대곶면 송마리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,하,0,0,상,0,하,0,하,최상,0,중
경기도 김포시 대곶면 석정리,하,0,0,하,중,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,하,0,하,최상,0,하
경기도 김포시 대곶면 쇄암리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,하,0,하,최상,0,0
경기도 김포시 대곶면 신안리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 대곶면 대명리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 월곶면 군하리,0,0,0,0,하,하,상,0,0,0,0,0,0,0,0,0,0,상,0,0,중,0,하,0,하,최상,중,하
경기도 김포시 월곶면 고막리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 월곶면 갈산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,하,0,하,최상,0,상
경기도 김포시 월곶면 고양리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 월곶면 포내리,0,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,하,0,하,최상,0,중
경기도 김포시 월곶면 성동리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,하,최상,0,0
경기도 김포시 월곶면 보구곶리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,하,0,하,최상,0,0
경기도 김포시 월곶면 용강리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,하,0,하,최상,0,0
경기도 김포시 월곶면 조강리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,하,0,하,0,하,최상,0,0
경기도 김포시 월곶면 개곡리,0,0,0,0,하,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,하,0,하,최상,0,0
경기도 김포시 하성면 마곡리,하,하,중,하,중,중,상,0,0,0,0,0,0,0,0,0,0,상,0,0,상,0,0,0,하,최상,중,하
경기도 김포시 하성면 석탄리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,하,0,하,0,0,상,0,0,0,하,최상,0,0
경기도 김포시 하성면 후평리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,0,0,하,최상,0,0
경기도 김포시 하성면 시암리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,하,최상,0,0
경기도 김포시 하성면 마조리,0,0,0,0,하,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,하,최상,0,0
경기도 김포시 하성면 가금리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,하,최상,0,0
경기도 김포시 하성면 양택리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,0,0,하,최상,0,0
경기도 김포시 하성면 원산리,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,하,0,0,중,0,0,0,하,최상,0,상
경기도 김포시 하성면 하사리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,하,최상,0,하
경기도 김포시 하성면 봉성리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,0,0,하,최상,0,0
경기도 김포시 하성면 전류리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,하,0,0,0,하,최상,0,하
경기도 김포시 하성면 마근포리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,하,최상,0,0
경기도 화성시 진안동,0,0,0,상,상,상,0,0,0,0,0,0,최상,상,0,중,0,최상,중,최상,최상,0,0,0,상,상,중,0
경기도 화성시 병점동,중,중,상,최상,최상,최상,상,0,0,중,0,0,중,0,0,최상,중,최상,중,최상,최상,0,0,0,상,상,0,0
경기도 화성시 능동,하,중,중,최상,최상,상,0,0,0,0,0,0,중,상,0,최상,0,최상,중,상,최상,0,0,0,상,상,0,0
경기도 화성시 기산동,0,0,0,상,하,0,0,0,0,0,0,0,하,중,0,상,0,중,0,상,상,중,0,0,상,상,0,0
경기도 화성시 반월동,하,중,중,최상,최상,상,0,0,0,0,0,0,하,0,0,최상,0,최상,0,최상,최상,0,0,0,상,상,중,0
경기도 화성시 반정동,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,상,0,0,중,0,0,0,상,상,0,0
경기도 화성시 황계동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,상,상,0,0
경기도 화성시 배양동,0,0,0,0,중,0,0,0,0,0,0,0,0,0,0,하,0,0,0,하,중,0,0,중,상,상,0,0
경기도 화성시 기안동,0,0,0,상,상,중,0,0,0,0,0,0,하,0,0,중,0,상,0,상,최상,0,0,0,상,상,0,0
경기도 화성시 송산동,0,0,0,상,중,중,0,중,0,0,0,0,0,0,0,하,0,상,0,중,최상,0,0,중,상,상,0,0
경기도 화성시 안녕동,0,0,0,중,중,중,0,0,0,0,0,0,0,중,0,상,0,상,중,0,최상,0,중,상,상,상,중,0
경기도 화성시 반송동,0,0,0,최상,최상,최상,0,0,0,중,중,0,최상,중,0,최상,상,최상,중,중,최상,0,0,0,상,상,0,0
경기도 화성시 석우동,0,0,0,중,중,중,상,중,0,중,0,0,0,0,0,최상,0,최상,0,하,상,0,0,0,상,상,0,0
경기도 화성시 오산동,하,하,중,최상,최상,최상,0,0,상,중,0,0,하,0,0,하,상,최상,0,중,상,0,0,0,상,상,0,0
경기도 화성시 청계동,상,중,중,최상,최상,상,0,0,0,0,0,0,중,최상,0,상,0,상,중,0,최상,0,0,0,상,상,0,0
경기도 화성시 영천동,하,하,중,최상,최상,상,0,0,0,0,0,0,하,상,0,상,0,최상,중,하,최상,0,0,0,상,상,중,0
경기도 화성시 중동,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,하,중,중,0,상,상,0,0
경기도 화성시 신동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,0,0,0,0,상,상,0,0
경기도 화성시 목동,중,0,중,상,최상,상,0,0,0,0,0,0,0,중,0,0,0,중,중,0,최상,0,0,0,상,상,중,0
경기도 화성시 산척동,하,0,0,최상,최상,최상,0,0,0,0,0,0,0,상,0,0,0,상,0,0,상,0,0,0,상,상,0,0
경기도 화성시 장지동,하,하,중,상,최상,중,0,0,0,0,0,0,0,0,0,하,0,상,0,0,상,0,상,0,상,상,0,0
경기도 화성시 송동,0,0,0,상,중,중,상,0,0,0,0,0,0,0,0,0,중,상,0,0,중,0,0,0,상,상,0,0
경기도 화성시 방교동,0,0,0,0,0,0,0,0,0,0,중,0,하,0,중,최상,0,중,0,0,하,0,0,0,상,상,0,0
경기도 화성시 금곡동,0,0,0,하,0,0,0,0,0,0,0,0,0,중,0,0,0,0,0,0,중,0,0,0,상,상,0,0
경기도 화성시 새솔동,중,하,0,상,상,상,0,0,0,0,0,0,하,0,0,0,0,중,중,0,상,0,0,0,상,상,0,0
경기도 화성시 봉담읍 상리,하,하,0,상,상,중,0,0,0,0,0,0,하,0,0,하,0,상,중,중,상,0,상,0,상,상,0,0
경기도 화성시 봉담읍 내리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,상,0,상,상,0,0
경기도 화성시 봉담읍 수영리,중,하,0,상,상,하,0,0,0,0,0,0,0,중,0,0,0,상,0,상,최상,0,상,0,상,상,0,0
경기도 화성시 봉담읍 동화리,상,중,중,최상,최상,상,상,0,0,중,0,0,최상,0,0,중,중,최상,0,상,최상,0,상,0,상,상,0,0
경기도 화성시 봉담읍 와우리,하,0,0,상,중,상,0,0,0,0,0,0,중,0,0,중,0,최상,0,중,최상,0,상,0,상,상,0,0
경기도 화성시 봉담읍 수기리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,하,0,상,0,상,상,0,0
경기도 화성시 봉담읍 분천리,0,0,0,하,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,상,0,상,상,0,0
경기도 화성시 봉담읍 왕림리,0,0,0,0,0,하,0,0,0,0,0,0,하,0,0,0,0,중,0,0,중,0,상,0,상,상,0,0
경기도 화성시 봉담읍 세곡리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,상,상,0,0
경기도 화성시 봉담읍 당하리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,상,0,상,상,0,0
경기도 화성시 봉담읍 마하리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,상,상,0,0
경기도 화성시 봉담읍 유리,하,0,0,하,중,하,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,상,0,상,상,0,0
경기도 화성시 봉담읍 덕리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,상,0,상,상,0,0
경기도 화성시 봉담읍 덕우리,0,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,상,상,0,0
경기도 화성시 봉담읍 하가등리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,상,0,상,상,0,0
경기도 화성시 봉담읍 상기리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,상,0,상,상,0,0
경기도 화성시 우정읍 원안리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,상,상,0,0
경기도 화성시 우정읍 호곡리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,상,상,0,0
경기도 화성시 우정읍 운평리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,0,상,상,0,0
경기도 화성시 우정읍 한각리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,상,상,0,0
경기도 화성시 우정읍 멱우리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,상,상,0,0
경기도 화성시 우정읍 화수리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,0,상,상,0,0
경기도 화성시 우정읍 주곡리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,하,0,0,상,0,0,0,상,상,0,0
경기도 화성시 우정읍 이화리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,상,0,0,0,상,상,0,0
경기도 화성시 우정읍 석천리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,0,상,상,0,0
경기도 화성시 우정읍 매향리,0,0,0,0,0,0,상,0,0,0,0,0,0,중,0,0,0,하,0,0,상,0,0,0,상,상,0,0
경기도 화성시 우정읍 화산리,0,0,0,하,0,하,0,0,0,0,0,0,0,0,0,0,0,중,중,0,상,0,0,0,상,상,0,0
경기도 화성시 우정읍 조암리,하,하,중,상,상,상,상,0,0,0,0,0,0,중,0,중,0,최상,중,상,최상,0,0,0,상,상,중,0
경기도 화성시 우정읍 국화리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,상,상,0,0
경기도 화성시 향남읍 평리,0,0,0,중,0,상,0,중,0,0,0,0,하,중,0,0,0,최상,0,0,중,0,상,0,상,상,중,0
경기도 화성시 향남읍 발안리,하,0,0,중,중,하,상,0,0,0,0,0,하,0,0,상,0,상,0,중,상,0,상,0,상,상,0,0
경기도 화성시 향남읍 제암리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,상,상,0,0
경기도 화성시 향남읍 상신리,하,0,0,하,상,하,0,0,0,0,0,0,0,0,0,상,0,중,0,상,상,0,상,0,상,상,0,0
경기도 화성시 향남읍 구문천리,0,0,0,0,0,하,0,0,0,0,0,0,0,0,0,중,0,중,0,0,상,0,상,0,상,상,0,0
경기도 화성시 향남읍 하길리,중,하,중,상,상,상,0,0,0,0,0,0,0,0,0,상,중,최상,0,상,최상,0,상,0,상,상,0,0
경기도 화성시 향남읍 화리현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,상,0,상,상,0,0
경기도 화성시 향남읍 상두리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,상,0,상,상,0,0
경기도 화성시 향남읍 백토리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,상,0,상,상,0,0
경기도 화성시 향남읍 길성리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,상,상,0,0
경기도 화성시 향남읍 요리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,상,상,0,0
경기도 화성시 향남읍 수직리,0,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,상,0,상,상,0,0
경기도 화성시 향남읍 갈천리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,상,상,0,0
경기도 화성시 향남읍 증거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,상,상,0,0
경기도 화성시 향남읍 송곡리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,상,상,0,0
경기도 화성시 향남읍 동오리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,하,0,상,0,상,상,0,0
경기도 화성시 향남읍 관리,0,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,상,상,0,0
경기도 화성시 향남읍 도이리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,중,0,중,0,상,0,상,상,0,0
경기도 화성시 향남읍 행정리,최상,하,상,최상,최상,상,0,0,0,중,0,0,상,0,0,최상,0,최상,중,최상,최상,중,상,0,상,상,0,0
경기도 화성시 향남읍 방축리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,상,상,0,0
경기도 화성시 향남읍 장짐리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,중,중,0,상,0,상,상,0,0
경기도 화성시 남양읍 남양리,상,중,중,상,최상,최상,상,중,0,0,0,0,상,중,0,최상,0,최상,중,상,최상,0,중,0,상,상,0,0
경기도 화성시 남양읍 신남리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,중,0,상,상,0,0
경기도 화성시 남양읍 장덕리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,중,0,상,상,0,0
경기도 화성시 남양읍 안석리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,상,상,0,0
경기도 화성시 남양읍 활초리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,상,상,0,0
경기도 화성시 남양읍 온석리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,중,0,상,상,0,0
경기도 화성시 남양읍 무송리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,중,0,상,상,0,0
경기도 화성시 남양읍 북양리,0,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,상,상,0,0
경기도 화성시 남양읍 송림리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,상,상,0,0
경기도 화성시 남양읍 수화리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,상,상,0,0
경기도 화성시 남양읍 장전리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,상,상,0,0
경기도 화성시 남양읍 신외리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,상,상,0,0
경기도 화성시 남양읍 문호리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,상,상,0,0
경기도 화성시 남양읍 시리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,상,상,0,0
경기도 화성시 남양읍 원천리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,상,상,0,0
경기도 화성시 매송면 천천리,0,0,0,0,0,하,0,0,0,0,0,0,0,0,0,하,0,하,중,0,중,0,상,0,상,상,0,0
경기도 화성시 매송면 원평리,하,0,0,중,중,0,0,0,0,0,0,0,0,0,0,중,0,하,0,0,상,0,상,0,상,상,0,0
경기도 화성시 매송면 어천리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,상,0,상,상,중,0
